Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,1,1,967
1,RE_PV_Rooftop_Lim,1,1,1
2,RE_PV_Openfield_Lim,1,1,1
3,RE_WIND_Offshore_Lim,1,1,1
4,RE_WIND_Onshore_Lim,1,1,1
5,PP_CO2,1,1,1
6,BESS,1,1,1
7,EL_to_HTH,1,1,1
8,EL_to_NH3,1,1,1
9,NH3_Storage,1,1,1
10,NH3_to_EL,1,1,1
11,NH3_to_HTH,1,1,1
12,FF_to_HTH,1,1,1
13,EL_Demand,1,1,1
14,HTH_Demand,1,1,1
15,RE_PV_Openfield_Lim,17,17,17
16,RE_PV_Rooftop_Lim,17,17,17
17,RE_WIND_Onshore_Lim_0,17,17,17
18,RE_WIND_Onshore_Lim_1,17,17,17
19,RE_WIND_Onshore_Lim_2,17,17,17
20,RE_WIND_Onshore_Lim_3,17,17,17
21,RE_WIND_Onshore_Lim_4,17,17,17
22,RE_WIND_Onshore_Lim_5,17,17,17
23,RE_WIND_Onshore_Lim_6,17,17,17
24,RE_WIND_Onshore_Lim_7,17,17,17
25,RE_WIND_Onshore_Lim_8,17,17,17
26,RE_WIND_Onshore_Lim_9,17,17,17
27,RE_WIND_Offshore_Lim_0,17,17,17
28,RE_WIND_Offshore_Lim_1,17,17,17
29,RE_WIND_Offshore_Lim_2,17,17,17
30,RE_WIND_Offshore_Lim_3,17,17,17
31,RE_WIND_Offshore_Lim_4,17,17,17
32,RE_WIND_Offshore_Lim_5,17,17,17
33,RE_WIND_Offshore_Lim_6,17,17,17
34,RE_WIND_Offshore_Lim_7,17,17,17
35,RE_WIND_Offshore_Lim_8,17,17,17
36,RE_WIND_Offshore_Lim_9,17,17,17
37,HYDRO,17,17,17
38,PP_CO2,17,17,17
39,BESS,17,17,17
40,EL_to_HTH,17,17,17
41,EL_to_NH3,17,17,17
42,NH3_Storage,17,17,17
43,NH3_to_EL,17,17,17
44,NH3_to_HTH,17,17,17
45,FF_to_HTH,17,17,17
46,EL_Demand,17,17,17
47,HTH_Demand,17,17,17
48,RE_PV_Rooftop_Lim,2,2,2
49,RE_PV_Openfield_Lim,2,2,2
50,RE_WIND_Offshore_Lim,2,2,2
51,RE_WIND_Onshore_Lim,2,2,2
52,PP_CO2,2,2,2
53,BESS,2,2,2
54,EL_to_HTH,2,2,2
55,EL_to_NH3,2,2,2
56,NH3_Storage,2,2,2
57,NH3_to_EL,2,2,2
58,NH3_to_HTH,2,2,2
59,FF_to_HTH,2,2,2
60,EL_Demand,2,2,2
61,HTH_Demand,2,2,2
