Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,6,6,187
1,RE_PV_Rooftop_Lim,6,6,6
2,RE_PV_Openfield_Lim,6,6,6
3,RE_WIND_Offshore_Lim,6,6,6
4,RE_WIND_Onshore_Lim,6,6,6
5,PP_CO2,6,6,6
6,BESS,6,6,6
7,EL_to_HTH,6,6,6
8,EL_to_NH3,6,6,6
9,NH3_Storage,6,6,6
10,NH3_to_EL,6,6,6
11,NH3_to_HTH,6,6,6
12,FF_to_HTH,6,6,6
13,EL_Demand,6,6,6
14,HTH_Demand,6,6,6
1,RE_PV_Rooftop_Lim,0,0,0
2,RE_PV_Openfield_Lim,0,0,0
3,RE_WIND_Offshore_Lim,0,0,0
4,RE_WIND_Onshore_Lim,0,0,0
5,PP_CO2,0,0,0
6,BESS,0,0,0
7,EL_to_HTH,0,0,0
8,EL_to_NH3,0,0,0
9,NH3_Storage,0,0,0
10,NH3_to_EL,0,0,0
11,NH3_to_HTH,0,0,0
12,FF_to_HTH,0,0,0
13,EL_Demand,0,0,0
14,HTH_Demand,0,0,0
15,EL_Transport,6,0,0
16,NH3_Transport,6,0,0
