Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,4,4,314
1,RE_PV_Rooftop_Lim,4,4,4
2,RE_PV_Openfield_Lim,4,4,4
3,RE_WIND_Offshore_Lim,4,4,4
4,RE_WIND_Onshore_Lim,4,4,4
5,PP_CO2,4,4,4
6,BESS,4,4,4
7,EL_to_HTH,4,4,4
8,EL_to_NH3,4,4,4
9,NH3_Storage,4,4,4
10,NH3_to_EL,4,4,4
11,NH3_to_HTH,4,4,4
12,FF_to_HTH,4,4,4
13,EL_Demand,4,4,4
14,HTH_Demand,4,4,4
15,RE_PV_Rooftop_Lim,9,9,9
16,RE_PV_Openfield_Lim,9,9,9
17,RE_WIND_Onshore_Lim,9,9,9
18,PP_CO2,9,9,9
19,BESS,9,9,9
20,EL_to_HTH,9,9,9
21,EL_to_NH3,9,9,9
22,NH3_Storage,9,9,9
23,NH3_to_EL,9,9,9
24,NH3_to_HTH,9,9,9
25,FF_to_HTH,9,9,9
26,EL_Demand,9,9,9
27,HTH_Demand,9,9,9
28,EL_Transport,4,9,0
29,NH3_Transport,4,9,0
